cd_UGestora,dt_Ano,cd_UnidOrcamentaria,nu_Empenho,nu_Parcela,tp_Lancamento,vl_Pagamento,dt_Pagamento
201215,2016,02080,0007055,0000001,1,2500,2016-11-10 00:00:00
201215,2016,02080,0007652,0000001,1,2500,2016-12-06 00:00:00
201215,2016,02080,0008034,0000001,1,2500,2016-12-22 00:00:00
201217,2016,02060,0003975,0000001,1,3126.67,2016-12-02 00:00:00
201217,2016,02060,0003976,0000001,1,4811.66,2016-12-02 00:00:00
201217,2016,02060,0003977,0000001,1,4811.66,2016-12-02 00:00:00
201217,2016,02060,0004514,0000001,1,3126.67,2016-12-01 00:00:00
201217,2016,02060,0004515,0000001,1,3126.67,2016-12-01 00:00:00
201217,2016,02060,0004516,0000001,1,3126.67,2016-12-02 00:00:00
201217,2016,02060,0004517,0000001,1,3126.67,2016-12-01 00:00:00
201217,2016,02060,0004518,0000001,1,3178,2016-12-02 00:00:00
201217,2016,02060,0004520,0000001,1,3178,2016-12-01 00:00:00
201217,2016,02060,0004521,0000001,1,3178,2016-12-01 00:00:00
201217,2016,02060,0004522,0000001,1,3178,2016-12-27 00:00:00
201217,2016,02060,0004524,0000001,1,3126.67,2016-12-01 00:00:00
201217,2016,02060,0004525,0000001,1,4811.66,2016-12-27 00:00:00
201217,2016,02060,0004526,0000001,1,4811.66,2016-12-01 00:00:00
